UNIQUE_KEY,PROBLEM_DETAIL,PROBLEM_CATEGORY,CREATED_DATE,CLOSED_DATE,STATUS,DAYS_TO_CLOSE,BOROUGH,COMMUNITY_BOARD,INCIDENT_ADDRESS,STREET_NAME,INCIDENT_ZIP,ADDRESS_TYPE,LATITUDE,LONGITUDE,RESOLUTION_DESCRIPTION,OPEN_DATA_CHANNEL_TYPE,RESOLUTION_UPDATED_AT
41185189,Fixture/Luminaire Hanging,Street Light Condition,2018-12-13 09:46:00,2018-12-10 23:10:00.000,Pending,-3,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73044666074,-74.00430446307,Location Type: Intersection,UNKNOWN,2018-12-10 23:10:00.000
41183998,Street Light Out,Street Light Condition,2018-12-13 09:45:00,2018-12-10 21:50:00.000,Pending,-3,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.70948486067,-73.99402325870,Location Type: Intersection,UNKNOWN,2018-12-10 21:50:00.000
41173244,Street Light Cycling,Street Light Condition,2018-12-12 22:15:00,2018-12-13 22:55:00.000,Closed,1,MANHATTAN,Unspecified MANHATTAN,750 COLUMBUS AVENUE,COLUMBUS AVENUE,10025,INTERSECTION,40.79327748070,-73.96723281396,Location Type: Intersection,UNKNOWN,2018-12-13 22:55:00.000
41171857,Street Light Lamp Missing,Street Light Condition,2018-12-12 20:38:00,2018-12-14 00:20:00.000,Closed,2,MANHATTAN,Unspecified MANHATTAN,165 SEAMAN AVENUE,SEAMAN AVENUE,10034,INTERSECTION,40.86953641295,-73.92138498246,Location Type: Intersection,UNKNOWN,2018-12-14 00:20:00.000
41167085,Street Light Out,Street Light Condition,2018-12-12 14:05:00,2018-12-12 23:45:00.000,Closed,0,MANHATTAN,01 MANHATTAN,,,10280,INTERSECTION,40.70746359666,-74.01712174462,Location Type: Intersection,UNKNOWN,2018-12-12 23:45:00.000
41172396,Street Light Out,Street Light Condition,2018-12-12 10:29:00,2018-12-07 23:40:00.000,Pending,-5,MANHATTAN,02 MANHATTAN,,,10012,INTERSECTION,40.72916767900,-74.00119065008,Location Type: Intersection,UNKNOWN,2018-12-07 23:40:00.000
41173835,Street Light Out,Street Light Condition,2018-12-12 10:28:00,2018-12-07 21:55:00.000,Pending,-5,MANHATTAN,01 MANHATTAN,,,10007,INTERSECTION,40.71646694649,-74.01308022587,Location Type: Intersection,UNKNOWN,2018-12-07 21:55:00.000
41173568,Street Light Lamp Missing,Street Light Condition,2018-12-12 06:21:00,2018-12-12 23:25:00.000,Closed,0,MANHATTAN,01 MANHATTAN,55 NEW STREET,NEW STREET,10004,INTERSECTION,40.70500212362,-74.01263074268,Location Type: Intersection,UNKNOWN,2018-12-12 23:25:00.000
41159290,Street Light Out,Street Light Condition,2018-12-11 18:45:00,2018-12-12 23:10:00.000,Closed,1,MANHATTAN,01 MANHATTAN,26,,10004,INTERSECTION,40.70500212362,-74.01263074268,Location Type: Intersection,UNKNOWN,2018-12-12 23:10:00.000
41159250,Street Light Out,Street Light Condition,2018-12-11 15:08:00,2018-12-08 01:10:00.000,Pending,-3,MANHATTAN,12 MANHATTAN,,,10040,INTERSECTION,40.85874438908,-73.93011726711,Location Type: Intersection,UNKNOWN,2018-12-08 01:10:00.000
41162357,Street Light Out,Street Light Condition,2018-12-11 13:17:00,2018-12-05 22:30:00.000,Pending,-6,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71972169035,-73.98280295590,Location Type: Intersection,UNKNOWN,2018-12-05 22:30:00.000
41163444,Street Light Out,Street Light Condition,2018-12-11 13:16:00,2018-12-05 21:40:00.000,Pending,-6,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71668318469,-73.98242857499,Location Type: Intersection,UNKNOWN,2018-12-05 21:40:00.000
41161167,Fixture/Luminaire Hanging,Street Light Condition,2018-12-11 13:15:00,2018-12-05 21:10:00.000,Pending,-6,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71264654533,-73.98997216115,Location Type: Intersection,UNKNOWN,2018-12-05 21:10:00.000
41158269,Street Light Out,Street Light Condition,2018-12-11 10:20:00,2018-12-05 00:55:00.000,Pending,-6,MANHATTAN,02 MANHATTAN,,,10012,INTERSECTION,40.72564599357,-73.99375843698,Location Type: Intersection,UNKNOWN,2018-12-05 00:55:00.000
41164509,Street Light Out,Street Light Condition,2018-12-11 10:16:00,2018-12-04 22:05:00.000,Pending,-7,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71692484093,-73.98321491748,Location Type: Intersection,UNKNOWN,2018-12-04 22:05:00.000
41163280,Street Light Out,Street Light Condition,2018-12-11 10:07:00,2018-12-13 21:50:00.000,Closed,2,MANHATTAN,02 MANHATTAN,193 WAVERLY PLACE,WAVERLY PLACE,10014,INTERSECTION,40.73512653659,-74.00157324200,Location Type: Intersection,UNKNOWN,2018-12-13 21:50:00.000
41141137,Street Light Out,Street Light Condition,2018-12-08 11:34:00,2018-12-12 01:00:00.000,Closed,4,MANHATTAN,12 MANHATTAN,,,10040,INTERSECTION,40.85738003415,-73.92972466710,Location Type: Intersection,UNKNOWN,2018-12-12 01:00:00.000
41129437,Street Light Out,Street Light Condition,2018-12-07 18:31:00,2024-10-09 10:14:00.000,Closed,2133,MANHATTAN,04 MANHATTAN,,,10001,INTERSECTION,40.75078795565,-74.00563035440,Location Type: Intersection,UNKNOWN,2018-12-13 22:20:00.000
41129450,Flood Light Lamp Out,Street Light Condition,2018-12-07 14:17:00,2018-12-04 01:00:00.000,Pending,-3,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71235505369,-73.98495109323,Location Type: Intersection,UNKNOWN,2018-12-04 01:00:00.000
41133692,Fixture/Luminaire Hanging,Street Light Condition,2018-12-07 14:16:00,2018-12-04 00:25:00.000,Pending,-3,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71643602433,-73.98158452225,Location Type: Intersection,UNKNOWN,2018-12-04 00:25:00.000
41132625,Fixture/Luminaire Hanging,Street Light Condition,2018-12-07 11:56:00,2018-11-30 23:10:00.000,Pending,-7,MANHATTAN,05 MANHATTAN,,,10019,INTERSECTION,40.76567588067,-73.97623531488,Location Type: Intersection,UNKNOWN,2018-11-30 23:10:00.000
41134683,Street Light Out,Street Light Condition,2018-12-07 11:41:00,2018-11-30 22:40:00.000,Pending,-7,MANHATTAN,01 MANHATTAN,,,10007,INTERSECTION,40.71373033090,-74.01384080697,Location Type: Intersection,UNKNOWN,2018-11-30 22:40:00.000
41130588,Street Light Out,Street Light Condition,2018-12-07 11:41:00,2018-11-30 23:05:00.000,Pending,-7,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73619121176,-74.00831017026,Location Type: Intersection,UNKNOWN,2018-11-30 23:05:00.000
41132684,Street Light Out,Street Light Condition,2018-12-07 11:40:00,2018-11-30 22:10:00.000,Pending,-7,MANHATTAN,01 MANHATTAN,,,10004,INTERSECTION,40.70476030509,-74.01496063126,Location Type: Intersection,UNKNOWN,2018-11-30 22:10:00.000
41132683,Street Light Lamp Missing,Street Light Condition,2018-12-07 11:27:00,2023-06-12 17:38:00.000,Closed,1648,MANHATTAN,11 MANHATTAN,2322 3 AVENUE,3 AVENUE,10035,INTERSECTION,40.80499470439,-73.93486948327,Location Type: Intersection,UNKNOWN,2018-12-07 21:20:00.000
41131574,Street Light Out,Street Light Condition,2018-12-07 09:31:00,2018-11-29 23:35:00.000,Pending,-8,MANHATTAN,02 MANHATTAN,,,10012,INTERSECTION,40.72062589060,-73.99497105002,Location Type: Intersection,UNKNOWN,2018-11-29 23:35:00.000
41131561,Street Light Out,Street Light Condition,2018-12-07 09:30:00,2018-11-29 23:05:00.000,Pending,-8,MANHATTAN,02 MANHATTAN,,,10012,INTERSECTION,40.72564588916,-73.99206275224,Location Type: Intersection,UNKNOWN,2018-11-29 23:05:00.000
41130522,Street Light Out,Street Light Condition,2018-12-07 09:29:00,2018-11-29 21:55:00.000,Pending,-8,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.72695810492,-74.00344555494,Location Type: Intersection,UNKNOWN,2018-11-29 21:55:00.000
41133615,Street Light Out,Street Light Condition,2018-12-07 09:29:00,2018-11-29 21:20:00.000,Pending,-8,MANHATTAN,01 MANHATTAN,,,10005,INTERSECTION,40.70904551037,-74.00889111057,Location Type: Intersection,UNKNOWN,2018-11-29 21:20:00.000
