UNIQUE_KEY,PROBLEM_DETAIL,PROBLEM_CATEGORY,CREATED_DATE,CLOSED_DATE,STATUS,DAYS_TO_CLOSE,BOROUGH,COMMUNITY_BOARD,INCIDENT_ADDRESS,STREET_NAME,INCIDENT_ZIP,ADDRESS_TYPE,LATITUDE,LONGITUDE,RESOLUTION_DESCRIPTION,OPEN_DATA_CHANNEL_TYPE,RESOLUTION_UPDATED_AT
45277809,Street Light Out,Street Light Condition,2019-12-31 20:43:00,2020-01-03 13:55:00.000,Closed,3,QUEENS,03 QUEENS,,,11368,INTERSECTION,40.75782410264,-73.86099851810,Location Type: Intersection,UNKNOWN,2020-01-03 13:55:00.000
45279180,Street Light Out,Street Light Condition,2019-12-31 20:18:00,2020-01-02 10:20:00.000,Closed,2,QUEENS,07 QUEENS,172-05 CROCHERON AVENUE,CROCHERON AVENUE,11358,INTERSECTION,40.76300776376,-73.79419065074,Location Type: Intersection,UNKNOWN,2020-01-02 10:20:00.000
45284007,Street Light Out,Street Light Condition,2019-12-31 19:27:00,2020-02-05 11:30:00.000,Closed,36,QUEENS,04 QUEENS,86-10 55 AVENUE,55 AVENUE,11373,INTERSECTION,40.73390675134,-73.87835016738,Location Type: Intersection,UNKNOWN,2020-02-05 11:30:00.000
45281036,Street Light Out,Street Light Condition,2019-12-31 19:20:00,2020-01-02 10:11:00.000,Closed,2,QUEENS,08 QUEENS,,,11432,INTERSECTION,40.70844705435,-73.80022034996,Location Type: Intersection,UNKNOWN,2020-01-02 10:11:00.000
45280537,Street Light Out,Street Light Condition,2019-12-31 19:12:00,2020-01-02 10:11:00.000,Closed,2,QUEENS,12 QUEENS,162-05 89 AVENUE,89 AVENUE,11432,INTERSECTION,40.70668578243,-73.79914358147,Location Type: Intersection,UNKNOWN,2020-01-02 10:11:00.000
45284277,Street Light Out,Street Light Condition,2019-12-31 18:57:00,2020-01-03 14:11:00.000,Closed,3,QUEENS,09 QUEENS,,,11421,INTERSECTION,40.69755816592,-73.85277191983,Location Type: Intersection,UNKNOWN,2020-01-03 14:11:00.000
45281689,Street Light Out,Street Light Condition,2019-12-31 17:54:00,2020-01-02 10:23:00.000,Closed,2,QUEENS,12 QUEENS,THURSTON ST,THURSTON ST,11434,INTERSECTION,40.67604103854,-73.76207741106,Location Type: Intersection,UNKNOWN,2020-01-02 10:23:00.000
45283180,Street Light Out,Street Light Condition,2019-12-31 17:28:00,2020-04-09 15:06:00.000,Closed,100,QUEENS,06 QUEENS,118-16 UNION TURNPIKE,UNION TURNPIKE,11375,INTERSECTION,40.71247373499,-73.83492695322,Location Type: Intersection,UNKNOWN,2020-04-09 15:06:00.000
45279698,Street Light Out,Street Light Condition,2019-12-31 15:57:00,2020-01-02 10:17:00.000,Closed,2,QUEENS,04 QUEENS,96-31 43 AVENUE,43 AVENUE,11368,INTERSECTION,40.74609944882,-73.86641475514,Location Type: Intersection,UNKNOWN,2020-01-02 10:17:00.000
45284048,Lamppost Wire Exposed,Street Light Condition,2019-12-31 14:45:00,2020-01-02 10:23:00.000,Closed,2,QUEENS,01 QUEENS,30-09 STEINWAY STREET,STEINWAY STREET,11103,ADDRESS,40.76335542522,-73.91542043856,Location Type: Residential Address,UNKNOWN,2020-01-02 10:23:00.000
45281030,Street Light Out,Street Light Condition,2019-12-31 13:52:00,2020-01-02 10:16:00.000,Closed,2,QUEENS,Unspecified QUEENS,,,11691,INTERSECTION,40.61114438004,-73.74849271404,Location Type: Intersection,UNKNOWN,2020-01-02 10:16:00.000
45283375,Street Light Out,Street Light Condition,2019-12-31 13:36:00,2020-01-17 13:05:00.000,Closed,17,QUEENS,Unspecified QUEENS,PS127 PLGD,PS127 PLGD,11369,BLOCKFACE,40.76471940419,-73.87086097989,Location Type: Park,UNKNOWN,2020-01-17 13:05:00.000
45284609,Lamppost Base Door/Cover Open,Street Light Condition,2019-12-31 12:38:00,2019-12-29 12:38:00.000,Pending,-2,QUEENS,02 QUEENS,,,11101,INTERSECTION,40.73572400761,-73.93675942891,Location Type: Intersection,UNKNOWN,2019-12-29 12:38:00.000
45280624,Multiple Street Lights Out,Street Light Condition,2019-12-31 12:37:00,2019-12-29 12:37:00.000,Pending,-2,QUEENS,02 QUEENS,,,11377,INTERSECTION,40.74054007674,-73.89730872574,Location Type: Intersection,UNKNOWN,2019-12-29 12:37:00.000
45278497,Street Light Out,Street Light Condition,2019-12-31 12:36:00,2019-12-29 12:36:00.000,Pending,-2,QUEENS,02 QUEENS,,,11377,INTERSECTION,40.74054007674,-73.89730872574,Location Type: Intersection,UNKNOWN,2019-12-29 12:36:00.000
45280762,Street Light Out,Street Light Condition,2019-12-31 12:35:00,2019-12-29 12:35:00.000,Pending,-2,QUEENS,02 QUEENS,,,11377,INTERSECTION,40.75231883326,-73.89847080485,Location Type: Intersection,UNKNOWN,2019-12-29 12:35:00.000
45281671,Street Light Out,Street Light Condition,2019-12-31 12:34:00,2019-12-29 12:34:00.000,Pending,-2,QUEENS,02 QUEENS,,,11377,INTERSECTION,40.75231883326,-73.89847080485,Location Type: Intersection,UNKNOWN,2019-12-29 12:34:00.000
45278498,Street Light Out,Street Light Condition,2019-12-31 12:33:00,2019-12-29 12:33:00.000,Pending,-2,QUEENS,02 QUEENS,,,11377,INTERSECTION,40.75231883326,-73.89847080485,Location Type: Intersection,UNKNOWN,2019-12-29 12:33:00.000
45278478,Street Light Out,Street Light Condition,2019-12-31 12:32:00,2019-12-29 12:32:00.000,Pending,-2,QUEENS,10 QUEENS,,,11414,INTERSECTION,40.66786253528,-73.85072149722,Location Type: Intersection,UNKNOWN,2019-12-29 12:32:00.000
45281679,Street Light Out,Street Light Condition,2019-12-31 12:31:00,2019-12-29 12:31:00.000,Pending,-2,QUEENS,10 QUEENS,,,11420,INTERSECTION,40.67770869486,-73.81695068383,Location Type: Intersection,UNKNOWN,2019-12-29 12:31:00.000
45283389,Street Light Out,Street Light Condition,2019-12-31 12:31:00,2019-12-29 02:31:00.000,Pending,-2,QUEENS,09 QUEENS,,,11416,INTERSECTION,40.68883177038,-73.84386309492,Location Type: Intersection,UNKNOWN,2019-12-29 02:31:00.000
45281282,Lamppost Base Door/Cover Open,Street Light Condition,2019-12-31 12:31:00,2019-12-29 12:31:00.000,Pending,-2,QUEENS,01 QUEENS,,,11103,INTERSECTION,40.77101738771,-73.91359111657,Location Type: Intersection,UNKNOWN,2019-12-29 12:31:00.000
45281672,Street Light Out,Street Light Condition,2019-12-31 12:30:00,2019-12-29 12:30:00.000,Pending,-2,QUEENS,01 QUEENS,,,11105,INTERSECTION,40.77775732324,-73.89870642921,Location Type: Intersection,UNKNOWN,2019-12-29 12:30:00.000
45284448,Street Light Out,Street Light Condition,2019-12-31 12:30:00,2019-12-29 12:30:00.000,Pending,-2,QUEENS,01 QUEENS,,,11105,INTERSECTION,40.77827123056,-73.89943861825,Location Type: Intersection,UNKNOWN,2019-12-29 12:30:00.000
45283339,Fixture/Luminaire Out Of Position,Street Light Condition,2019-12-31 12:29:00,2019-12-29 12:29:00.000,Pending,-2,QUEENS,01 QUEENS,,,11105,INTERSECTION,40.77341669833,-73.89735912021,Location Type: Intersection,UNKNOWN,2019-12-29 12:29:00.000
45282724,Street Light Out,Street Light Condition,2019-12-31 09:09:00,2020-01-02 10:48:00.000,Closed,2,QUEENS,06 QUEENS,67-12 YELLOWSTONE BOULEVARD,YELLOWSTONE BOULEVARD,11375,ADDRESS,40.72810278578,-73.84920109012,Location Type: Residential Address,UNKNOWN,2020-01-02 10:48:00.000
45279880,Traffic Signal Light,Street Light Condition,2019-12-31 02:25:00,2020-05-14 00:00:00.000,Closed,135,QUEENS,04 QUEENS,,,11373,INTERSECTION,40.74245293907,-73.87237290191,Location Type: Intersection,UNKNOWN,2019-12-31 02:25:00.000
45271604,Street Light Out,Street Light Condition,2019-12-30 22:21:00,2020-08-14 18:50:00.000,Closed,228,QUEENS,03 QUEENS,93-11 34 AVENUE,34 AVENUE,11372,INTERSECTION,40.75480699446,-73.87481085849,Location Type: Intersection,UNKNOWN,2020-08-14 18:50:00.000
45273122,Street Light Cycling,Street Light Condition,2019-12-30 20:46:00,2020-01-03 13:56:00.000,Closed,4,QUEENS,Unspecified QUEENS,58-14 84 STREET,84 STREET,11379,INTERSECTION,40.72915724692,-73.87733776425,Location Type: Intersection,UNKNOWN,2020-01-03 13:56:00.000
45270316,Street Light Out,Street Light Condition,2019-12-30 20:37:00,2020-01-03 14:02:00.000,Closed,4,QUEENS,07 QUEENS,,,11354,INTERSECTION,40.77526311239,-73.81873330930,Location Type: Intersection,UNKNOWN,2020-01-03 14:02:00.000
45272618,Lamppost Leaning,Street Light Condition,2019-12-30 20:18:00,2020-01-02 10:07:00.000,Closed,3,QUEENS,02 QUEENS,,,11377,INTERSECTION,40.74027252686,-73.89585124980,Location Type: Intersection,UNKNOWN,2020-01-02 10:07:00.000
45273301,Street Light Lamp Missing,Street Light Condition,2019-12-30 19:31:00,2020-01-02 10:22:00.000,Closed,3,QUEENS,12 QUEENS,,,11412,INTERSECTION,40.69819961690,-73.76879273046,Location Type: Intersection,UNKNOWN,2020-01-02 10:22:00.000
45276828,Street Light Out,Street Light Condition,2019-12-30 18:53:00,2020-01-02 10:35:00.000,Closed,3,QUEENS,12 QUEENS,171-37 109 AVENUE,109 AVENUE,11433,ADDRESS,40.69785184963,-73.78332030462,Location Type: Residential Address,UNKNOWN,2020-01-02 10:35:00.000
45276555,Street Light Out,Street Light Condition,2019-12-30 18:28:00,2020-01-03 14:00:00.000,Closed,4,QUEENS,07 QUEENS,7-04 151 PLACE,151 PLACE,11357,INTERSECTION,40.79510734180,-73.81173775693,Location Type: Intersection,UNKNOWN,2020-01-03 14:00:00.000
45276099,Street Light Out,Street Light Condition,2019-12-30 17:50:00,2020-01-02 10:13:00.000,Closed,3,QUEENS,05 QUEENS,,,11378,INTERSECTION,40.73075486104,-73.89712535884,Location Type: Intersection,UNKNOWN,2020-01-02 10:13:00.000
45271826,Street Light Out,Street Light Condition,2019-12-30 17:46:00,2020-01-21 12:07:00.000,Closed,22,QUEENS,05 QUEENS,,,11378,INTERSECTION,40.73075486104,-73.89712535884,Location Type: Intersection,UNKNOWN,2020-01-21 12:07:00.000
45273378,Lamppost Knocked Down,Street Light Condition,2019-12-30 15:21:00,,Assigned,,QUEENS,10 QUEENS,VAN WYCK EXPY,VAN WYCK EXPY,11430,INTERSECTION,40.66632273719,-73.80168383958,Location Type: Highway,UNKNOWN,2023-04-04 11:10:00.000
45272589,Street Light Lamp Missing,Street Light Condition,2019-12-30 15:18:00,2020-01-02 10:52:00.000,Closed,3,QUEENS,07 QUEENS,,,11358,INTERSECTION,40.76572807935,-73.80703391753,Location Type: Intersection,UNKNOWN,2020-01-02 10:52:00.000
45271017,Street Light Out,Street Light Condition,2019-12-30 14:49:00,2020-01-31 15:01:00.000,Closed,32,QUEENS,07 QUEENS,,,11354,INTERSECTION,40.77311423300,-73.82784824539,Location Type: Intersection,UNKNOWN,2019-12-27 14:49:00.000
45273317,Street Light Out,Street Light Condition,2019-12-30 13:50:00,2020-01-08 12:55:00.000,Closed,9,QUEENS,11 QUEENS,,,11361,INTERSECTION,40.76532077404,-73.77189536218,Location Type: Intersection,UNKNOWN,2019-12-27 13:50:00.000
45275844,Street Light Out,Street Light Condition,2019-12-30 13:48:00,2020-01-17 12:59:00.000,Closed,18,QUEENS,01 QUEENS,,,11105,INTERSECTION,40.77635691636,-73.90444217578,Location Type: Intersection,UNKNOWN,2019-12-27 13:47:00.000
45270365,Lamppost Damaged,Street Light Condition,2019-12-30 13:46:00,2020-09-30 15:15:00.000,Closed,275,QUEENS,08 QUEENS,,,11366,INTERSECTION,40.72435536268,-73.80480865703,Location Type: Intersection,UNKNOWN,2020-09-30 15:15:00.000
45272591,Street Light Out,Street Light Condition,2019-12-30 13:46:00,2020-03-23 13:15:00.000,Closed,84,QUEENS,12 QUEENS,,,11433,INTERSECTION,40.70274027350,-73.79841611401,Location Type: Intersection,UNKNOWN,2019-12-27 13:45:00.000
45271018,Street Light Out,Street Light Condition,2019-12-30 13:44:00,2020-03-19 12:10:00.000,Closed,80,QUEENS,05 QUEENS,,,11378,INTERSECTION,40.71536148632,-73.91282998714,Location Type: Intersection,UNKNOWN,2019-12-27 13:44:00.000
45274800,Street Light Out,Street Light Condition,2019-12-30 13:43:00,2020-01-07 12:29:00.000,Closed,8,QUEENS,08 QUEENS,,,11423,INTERSECTION,40.72328307109,-73.77803889107,Location Type: Intersection,UNKNOWN,2019-12-27 13:42:00.000
45276097,Street Light Out,Street Light Condition,2019-12-30 13:42:00,2020-01-17 13:04:00.000,Closed,18,QUEENS,05 QUEENS,,,11385,INTERSECTION,40.69706063639,-73.89463130540,Location Type: Intersection,UNKNOWN,2019-12-27 13:41:00.000
45275303,Street Light Out,Street Light Condition,2019-12-30 13:40:00,2020-01-03 13:51:00.000,Closed,4,QUEENS,05 QUEENS,1666 HANCOCK STREET,HANCOCK STREET,11385,INTERSECTION,40.69927902182,-73.90478346496,Location Type: Intersection,UNKNOWN,2020-01-03 13:51:00.000
45270357,Lamppost Knocked Down,Street Light Condition,2019-12-30 13:11:00,2020-03-26 11:08:00.000,Closed,87,QUEENS,13 QUEENS,,,11004,INTERSECTION,40.74683781769,-73.71087265657,Location Type: Intersection,UNKNOWN,2019-12-31 09:04:00.000
45272578,Street Light Out,Street Light Condition,2019-12-30 12:30:00,2020-07-01 13:58:00.000,Closed,184,QUEENS,08 QUEENS,,,11432,INTERSECTION,40.71928710474,-73.80397212926,Location Type: Intersection,UNKNOWN,2019-12-26 12:29:00.000
45274791,Street Light Out,Street Light Condition,2019-12-30 12:29:00,2020-05-26 14:50:00.000,Closed,148,QUEENS,82 QUEENS,,,11385,INTERSECTION,40.70855450376,-73.83901247955,Location Type: Intersection,UNKNOWN,2019-12-26 12:28:00.000
45271809,Street Light Out,Street Light Condition,2019-12-30 12:28:00,2020-01-17 13:12:00.000,Closed,18,QUEENS,12 QUEENS,,,11433,INTERSECTION,40.70082225626,-73.78953908819,Location Type: Intersection,UNKNOWN,2019-12-26 12:28:00.000
45270112,Street Light Out,Street Light Condition,2019-12-30 12:16:00,2019-12-30 12:20:00.000,Closed,0,QUEENS,06 QUEENS,100-02 QUEENS BOULEVARD,QUEENS BOULEVARD,11375,ADDRESS,40.72689523980,-73.85356939703,Location Type: Residential Address,UNKNOWN,2019-12-30 12:20:00.000
45272334,Street Light Out,Street Light Condition,2019-12-30 12:02:00,2019-12-30 12:23:00.000,Closed,0,QUEENS,06 QUEENS,63-95 AUSTIN STREET,AUSTIN STREET,11374,ADDRESS,40.72702425657,-73.86248428200,Location Type: Residential Address,UNKNOWN,2019-12-30 12:23:00.000
45272643,Lamppost Damaged,Street Light Condition,2019-12-30 11:35:00,2020-01-03 15:10:00.000,Closed,4,QUEENS,13 QUEENS,,,11004,INTERSECTION,40.74531973681,-73.71518830084,Location Type: Intersection,UNKNOWN,2020-01-03 15:10:00.000
45273812,Foreign Attachment On Wood Pole,Street Light Condition,2019-12-30 11:04:00,2019-12-27 11:04:00.000,Pending,-3,QUEENS,11 QUEENS,,,11361,INTERSECTION,40.76992120680,-73.76925495266,Location Type: Intersection,UNKNOWN,2019-12-27 11:04:00.000
45271815,Street Light Out,Street Light Condition,2019-12-30 11:03:00,2019-12-27 11:02:00.000,Pending,-3,QUEENS,13 QUEENS,,,11413,INTERSECTION,40.65701521678,-73.75473515043,Location Type: Intersection,UNKNOWN,2019-12-27 11:02:00.000
45271624,Lamppost Knocked Down,Street Light Condition,2019-12-30 11:02:00,2019-12-30 19:58:00.000,Closed,0,QUEENS,13 QUEENS,9412 241 ST,241 ST,11426,INTERSECTION,40.72375126781,-73.72647534300,Location Type: Intersection,UNKNOWN,2019-12-30 19:58:00.000
45273312,Street Light Out,Street Light Condition,2019-12-30 11:02:00,2019-12-27 11:02:00.000,Pending,-3,QUEENS,13 QUEENS,,,11413,INTERSECTION,40.65488417874,-73.75294817941,Location Type: Intersection,UNKNOWN,2019-12-27 11:02:00.000
45270861,Street Light Lamp Missing,Street Light Condition,2019-12-30 11:01:00,2019-12-30 11:49:00.000,Closed,0,QUEENS,11 QUEENS,208-15 28 AVENUE,28 AVENUE,11360,ADDRESS,40.77464593706,-73.78247830832,Location Type: Residential Address,UNKNOWN,2019-12-30 11:49:00.000
45271812,Street Light Out,Street Light Condition,2019-12-30 10:59:00,2019-12-27 10:59:00.000,Pending,-3,QUEENS,13 QUEENS,,,11413,INTERSECTION,40.65934803858,-73.75981940424,Location Type: Intersection,UNKNOWN,2019-12-27 10:59:00.000
45277454,Fixture/Luminaire Door Open,Street Light Condition,2019-12-30 10:58:00,2019-12-27 10:58:00.000,Pending,-3,QUEENS,07 QUEENS,,,11358,INTERSECTION,40.75905406047,-73.79502225981,Location Type: Intersection,UNKNOWN,2019-12-27 10:58:00.000
45271021,Street Light Out,Street Light Condition,2019-12-30 10:57:00,2019-12-27 10:57:00.000,Pending,-3,QUEENS,07 QUEENS,,,11357,INTERSECTION,40.78296159346,-73.80823697442,Location Type: Intersection,UNKNOWN,2019-12-27 10:57:00.000
45275516,Photocell (PEC) Missing,Street Light Condition,2019-12-30 10:57:00,2019-12-27 10:57:00.000,Pending,-3,QUEENS,07 QUEENS,,,11357,INTERSECTION,40.77972581878,-73.80351256192,Location Type: Intersection,UNKNOWN,2019-12-27 10:57:00.000
45271020,Street Light Out,Street Light Condition,2019-12-30 10:56:00,2019-12-27 10:56:00.000,Pending,-3,QUEENS,07 QUEENS,,,11356,INTERSECTION,40.78168877588,-73.84321204832,Location Type: Intersection,UNKNOWN,2019-12-27 10:56:00.000
45275769,Fixture/Luminaire Out Of Position,Street Light Condition,2019-12-30 10:56:00,2019-12-27 10:56:00.000,Pending,-3,QUEENS,07 QUEENS,,,11356,INTERSECTION,40.78168270110,-73.84685905325,Location Type: Intersection,UNKNOWN,2019-12-27 10:56:00.000
45277140,Street Light Out,Street Light Condition,2019-12-30 10:55:00,2019-12-27 10:54:00.000,Pending,-3,QUEENS,12 QUEENS,,,11413,INTERSECTION,40.68011763640,-73.75323687077,Location Type: Intersection,UNKNOWN,2019-12-27 10:54:00.000
45276627,Photocell (PEC) Missing,Street Light Condition,2019-12-30 10:54:00,2019-12-27 10:54:00.000,Pending,-3,QUEENS,13 QUEENS,,,11411,INTERSECTION,40.70111286823,-73.73729765003,Location Type: Intersection,UNKNOWN,2019-12-27 10:54:00.000
45276911,Street Light Out,Street Light Condition,2019-12-30 10:52:00,2019-12-27 10:52:00.000,Pending,-3,QUEENS,12 QUEENS,,,11412,INTERSECTION,40.70056707001,-73.76409968225,Location Type: Intersection,UNKNOWN,2019-12-27 10:52:00.000
45276379,Street Light Out,Street Light Condition,2019-12-30 10:51:00,2019-12-27 10:51:00.000,Pending,-3,QUEENS,12 QUEENS,,,11412,INTERSECTION,40.69188262709,-73.76411598392,Location Type: Intersection,UNKNOWN,2019-12-27 10:51:00.000
45273322,Street Light Out,Street Light Condition,2019-12-30 10:51:00,2019-12-27 10:51:00.000,Pending,-3,QUEENS,08 QUEENS,,,11435,INTERSECTION,40.70440310402,-73.81443925623,Location Type: Intersection,UNKNOWN,2019-12-27 10:51:00.000
45275580,Lamppost Base Door/Cover Open,Street Light Condition,2019-12-30 10:49:00,2019-12-27 10:49:00.000,Pending,-3,QUEENS,08 QUEENS,,,11367,INTERSECTION,40.72858581158,-73.82046223339,Location Type: Intersection,UNKNOWN,2019-12-27 10:49:00.000
45272584,Street Light Out,Street Light Condition,2019-12-30 10:49:00,2019-12-27 10:48:00.000,Pending,-3,QUEENS,11 QUEENS,,,11365,INTERSECTION,40.74211106943,-73.78323771281,Location Type: Intersection,UNKNOWN,2019-12-27 10:48:00.000
45275768,Photocell (PEC) Missing,Street Light Condition,2019-12-30 10:47:00,2019-12-27 10:47:00.000,Pending,-3,QUEENS,05 QUEENS,,,11378,INTERSECTION,40.71962294767,-73.91132007947,Location Type: Intersection,UNKNOWN,2019-12-27 10:47:00.000
45274073,Street Light Out,Street Light Condition,2019-12-30 10:47:00,2019-12-27 10:47:00.000,Pending,-3,QUEENS,14 QUEENS,,,11693,INTERSECTION,40.58707885895,-73.81385436737,Location Type: Intersection,UNKNOWN,2019-12-27 10:47:00.000
45277141,Street Light Out,Street Light Condition,2019-12-30 10:46:00,2019-12-27 10:46:00.000,Pending,-3,QUEENS,05 QUEENS,,,11385,INTERSECTION,40.70885903382,-73.89315906109,Location Type: Intersection,UNKNOWN,2019-12-27 10:46:00.000
45273323,Street Light Out,Street Light Condition,2019-12-30 10:46:00,2019-12-27 10:46:00.000,Pending,-3,QUEENS,05 QUEENS,,,11378,INTERSECTION,40.71940721129,-73.90249641123,Location Type: Intersection,UNKNOWN,2019-12-27 10:46:00.000
45274808,Street Light Out,Street Light Condition,2019-12-30 10:45:00,2019-12-27 10:45:00.000,Pending,-3,QUEENS,05 QUEENS,,,11385,INTERSECTION,40.69608125882,-73.88932085761,Location Type: Intersection,UNKNOWN,2019-12-27 10:45:00.000
45277636,Street Light Out,Street Light Condition,2019-12-30 10:44:00,2019-12-27 10:44:00.000,Pending,-3,QUEENS,05 QUEENS,,,11385,INTERSECTION,40.69881498772,-73.89214733597,Location Type: Intersection,UNKNOWN,2019-12-27 10:44:00.000
45275901,Fixture/Luminaire Hanging,Street Light Condition,2019-12-30 10:43:00,2019-12-27 10:43:00.000,Pending,-3,QUEENS,13 QUEENS,,,11427,INTERSECTION,40.72681034380,-73.75003332220,Location Type: Intersection,UNKNOWN,2019-12-27 10:43:00.000
45274822,Street Light Out,Street Light Condition,2019-12-30 10:42:00,2019-12-27 10:42:00.000,Pending,-3,QUEENS,02 QUEENS,,,11101,INTERSECTION,40.74449695663,-73.95599355040,Location Type: Intersection,UNKNOWN,2019-12-27 10:42:00.000
45272354,Fixture/Luminaire Out Of Position,Street Light Condition,2019-12-30 10:42:00,2019-12-27 10:42:00.000,Pending,-3,QUEENS,01 QUEENS,,,11106,INTERSECTION,40.76666736612,-73.93038716576,Location Type: Intersection,UNKNOWN,2019-12-27 10:42:00.000
45276912,Street Light Out,Street Light Condition,2019-12-30 10:41:00,2019-12-27 10:40:00.000,Pending,-3,QUEENS,02 QUEENS,,,11104,INTERSECTION,40.74635500300,-73.91616020536,Location Type: Intersection,UNKNOWN,2019-12-27 10:40:00.000
45274793,Street Light Out,Street Light Condition,2019-12-30 10:41:00,2019-12-27 10:41:00.000,Pending,-3,QUEENS,01 QUEENS,,,11101,INTERSECTION,40.75647411581,-73.94726506108,Location Type: Intersection,UNKNOWN,2019-12-27 10:41:00.000
45275774,Street Light Out,Street Light Condition,2019-12-30 09:48:00,2019-12-30 10:34:00.000,Closed,0,QUEENS,12 QUEENS,119-69 177 STREET,177 STREET,11434,INTERSECTION,40.68478392904,-73.76782245528,Location Type: Intersection,UNKNOWN,2019-12-30 10:34:00.000
45272579,Photocell (PEC) Missing,Street Light Condition,2019-12-30 08:59:00,2019-12-26 08:59:00.000,Pending,-4,QUEENS,08 QUEENS,,,11423,INTERSECTION,40.72467860893,-73.76481526458,Location Type: Intersection,UNKNOWN,2019-12-26 08:59:00.000
45274117,Lamppost Base Door/Cover Open,Street Light Condition,2019-12-30 08:58:00,2019-12-26 08:58:00.000,Pending,-4,QUEENS,13 QUEENS,,,11428,INTERSECTION,40.72363825548,-73.74666115422,Location Type: Intersection,UNKNOWN,2019-12-26 08:58:00.000
45270322,Street Light Out,Street Light Condition,2019-12-30 08:57:00,2019-12-26 08:57:00.000,Pending,-4,QUEENS,12 QUEENS,,,11436,INTERSECTION,40.67493163976,-73.80082546097,Location Type: Intersection,UNKNOWN,2019-12-26 08:57:00.000
45274063,Street Light Out,Street Light Condition,2019-12-30 08:56:00,2019-12-26 08:56:00.000,Pending,-4,QUEENS,13 QUEENS,,,11413,INTERSECTION,40.65797555673,-73.75201766129,Location Type: Intersection,UNKNOWN,2019-12-26 08:56:00.000
45274074,Street Light Out,Street Light Condition,2019-12-30 08:55:00,2019-12-26 08:55:00.000,Pending,-4,QUEENS,07 QUEENS,,,11357,INTERSECTION,40.78281359259,-73.79714096162,Location Type: Intersection,UNKNOWN,2019-12-26 08:55:00.000
45274794,Street Light Out,Street Light Condition,2019-12-30 08:55:00,2019-12-26 08:55:00.000,Pending,-4,QUEENS,07 QUEENS,,,11357,INTERSECTION,40.77816553802,-73.80117382513,Location Type: Intersection,UNKNOWN,2019-12-26 08:55:00.000
45274823,Street Light Out,Street Light Condition,2019-12-30 08:54:00,2019-12-26 08:54:00.000,Pending,-4,QUEENS,12 QUEENS,,,11435,INTERSECTION,40.70307318949,-73.81354490808,Location Type: Intersection,UNKNOWN,2019-12-26 08:54:00.000
45270854,Fixture/Luminaire Out Of Position,Street Light Condition,2019-12-30 08:52:00,2019-12-26 08:52:00.000,Pending,-4,QUEENS,08 QUEENS,,,11367,INTERSECTION,40.72068631748,-73.81866890135,Location Type: Intersection,UNKNOWN,2019-12-26 08:52:00.000
45277432,Lamppost Base Door/Cover Open,Street Light Condition,2019-12-30 08:52:00,2019-12-26 08:52:00.000,Pending,-4,QUEENS,08 QUEENS,,,11367,INTERSECTION,40.72460678905,-73.81580807871,Location Type: Intersection,UNKNOWN,2019-12-26 08:52:00.000
45273325,Street Light Out,Street Light Condition,2019-12-30 08:51:00,2019-12-26 08:51:00.000,Pending,-4,QUEENS,14 QUEENS,,,11692,INTERSECTION,40.59073747212,-73.79594578508,Location Type: Intersection,UNKNOWN,2019-12-26 08:51:00.000
45270325,Street Light Out,Street Light Condition,2019-12-30 08:50:00,2019-12-26 08:50:00.000,Pending,-4,QUEENS,14 QUEENS,,,11694,INTERSECTION,40.58353564718,-73.82633883355,Location Type: Intersection,UNKNOWN,2019-12-26 08:50:00.000
45274809,Street Light Out,Street Light Condition,2019-12-30 08:46:00,2019-12-26 08:46:00.000,Pending,-4,QUEENS,14 QUEENS,,,11694,INTERSECTION,40.58176623350,-73.83829928024,Location Type: Intersection,UNKNOWN,2019-12-26 08:46:00.000
45271813,Street Light Out,Street Light Condition,2019-12-30 08:45:00,2019-12-26 08:45:00.000,Pending,-4,QUEENS,02 QUEENS,,,11101,INTERSECTION,40.74375162455,-73.95936829014,Location Type: Intersection,UNKNOWN,2019-12-26 08:45:00.000
45270326,Street Light Out,Street Light Condition,2019-12-30 08:45:00,2019-12-26 08:45:00.000,Pending,-4,QUEENS,05 QUEENS,,,11385,INTERSECTION,40.70318147003,-73.86563877219,Location Type: Intersection,UNKNOWN,2019-12-26 08:45:00.000
45275520,Street Light Out,Street Light Condition,2019-12-30 08:44:00,2019-12-26 08:43:00.000,Pending,-4,QUEENS,01 QUEENS,,,11377,INTERSECTION,40.75756427164,-73.90189912117,Location Type: Intersection,UNKNOWN,2019-12-26 08:43:00.000
45277409,Street Light Out,Street Light Condition,2019-12-30 08:44:00,2019-12-26 08:44:00.000,Pending,-4,QUEENS,02 QUEENS,,,11101,INTERSECTION,40.74286480693,-73.95862903257,Location Type: Intersection,UNKNOWN,2019-12-26 08:44:00.000
45277410,Street Light Out,Street Light Condition,2019-12-30 08:42:00,2019-12-26 08:42:00.000,Pending,-4,QUEENS,09 QUEENS,,,11418,INTERSECTION,40.69582251615,-73.82110221421,Location Type: Intersection,UNKNOWN,2019-12-26 08:42:00.000
45272585,Street Light Out,Street Light Condition,2019-12-30 08:41:00,2019-12-26 08:41:00.000,Pending,-4,QUEENS,10 QUEENS,,,11417,INTERSECTION,40.68091512477,-73.84133619996,Location Type: Intersection,UNKNOWN,2019-12-26 08:41:00.000
